"logFC"	"logCPM"	"PValue"	"FDR"
"ENSG00000155254.12"	1.98588760249596	6.30545986989888	4.18743902700373e-85	1.59447170921223e-83
"ENSG00000054277.13"	2.2716581442858	7.44726039591774	4.36481857760309e-85	1.65590304787817e-83
"ENSG00000084234.16"	-2.13780894388286	9.40014556025421	8.55056442399438e-85	3.23198806927465e-83
"ENSG00000187231.13"	2.87658881943793	7.2333027811632	9.28072139534265e-85	3.49517387147959e-83
"ENSG00000072786.12"	2.84427984099276	6.81318339780093	1.46547918886296e-84	5.49901081813705e-83
"ENSG00000205060.10"	-1.72460158381754	6.93417043852525	1.57434515429736e-84	5.88611146637481e-83
"ENSG00000111252.10"	3.81871106998328	3.0858782084474	3.10838644860876e-84	1.15795811419472e-82
"ENSG00000166033.11"	3.76831036299061	8.98577168414623	3.8310773318666e-84	1.42204629451552e-82
"ENSG00000262117.5"	3.11611966793171	5.73926232457364	4.8987635939471e-84	1.81184019806237e-82
"ENSG00000118242.15"	-1.96826029281384	4.10360784539544	5.11670010801792e-84	1.88568672909418e-82
"ENSG00000102218.5"	-1.66539263491396	5.90447987442227	6.61032104045094e-84	2.42746985111791e-82
"ENSG00000186654.20"	-3.29139750657184	3.07647428248192	7.7301415932774e-84	2.82862876244785e-82
"ENSG00000166582.9"	-3.6913949203241	3.2784459070817	9.62139998052125e-84	3.50824121551232e-82
"ENSG00000164983.7"	3.4579056804888	3.26459733855287	1.29112736902762e-83	4.69124764823804e-82
"ENSG00000143702.15"	1.77572617410317	5.1489251963305	1.935988777168e-83	7.00963796196371e-82
"ENSG00000205356.9"	1.99204613303664	5.9366097780931	2.09146209117812e-83	7.54608297862482e-82
"ENSG00000147649.9"	2.35395620870147	5.66168319872091	3.27136789797008e-83	1.17621063899489e-81
"ENSG00000169504.14"	1.52393521774191	9.29278943242951	3.55422674101285e-83	1.27347450487888e-81
"ENSG00000151458.11"	3.91604186143537	7.87936678675229	3.59836252665707e-83	1.2848270904005e-81
"ENSG00000168758.10"	2.50003616703218	8.99143554678274	3.63132030227252e-83	1.29212393790173e-81
"ENSG00000231826.5"	3.54110544203958	4.75874732061032	3.74157240888398e-83	1.32677957688226e-81
"ENSG00000146376.10"	-2.2720232116212	6.35523203772934	4.92424790969948e-83	1.74018199247222e-81
"ENSG00000072163.19"	5.82138906015337	3.5056017645861	5.51935335054818e-83	1.9438295980992e-81
"ENSG00000135899.17"	2.54781535532306	4.39710044188867	9.5184458163665e-83	3.34084497888047e-81
"ENSG00000198142.4"	2.55164441491255	6.24736514836856	1.3472773475112e-82	4.71273049117563e-81
"ENSG00000140931.19"	3.49144475619485	6.12054244654459	1.66153841428027e-82	5.79236989762097e-81
"ENSG00000123159.15"	2.04163274392087	5.48502081635708	1.72756750647765e-82	6.00227915802791e-81
"ENSG00000157036.12"	-3.36719079591453	2.25513753358629	1.94306053191961e-82	6.7283361170733e-81
"ENSG00000124155.17"	1.27391626409172	6.32385120201898	2.42598867700119e-82	8.37250072173086e-81
"ENSG00000080822.16"	1.63824766806987	6.6280900914294	2.45495571531499e-82	8.44422934211179e-81
"ENSG00000139926.15"	-2.54520107425503	6.85611033275536	4.82017277859011e-82	1.65247052831466e-80
"ENSG00000155313.15"	-2.0085794691842	7.53396826228318	1.31418800966973e-81	4.49043247409997e-80
"ENSG00000131389.16"	2.39170633549404	5.65574519857219	1.53320715011959e-81	5.22150646273401e-80
"ENSG00000164244.20"	1.25899820006432	6.91054532154624	2.15171862542708e-81	7.30381068940197e-80
"ENSG00000103855.17"	3.59173985327758	8.41056072643794	2.34547308012977e-81	7.93538908651117e-80
"ENSG00000111961.17"	2.15997754540322	8.56344583263975	4.24717531833131e-81	1.43224189901506e-79
"ENSG00000254087.7"	3.0650540486848	5.91481824310489	5.07997139721834e-81	1.70749918071322e-79
"ENSG00000014257.15"	-4.25702319307577	4.9579795896555	1.29795703711853e-80	4.34857748896951e-79
"ENSG00000265107.2"	2.54132869789873	9.69274509896384	1.33137903829613e-80	4.44611660070479e-79
"ENSG00000125898.12"	2.4642260060641	5.25001936118321	1.62360778815023e-80	5.40451895674912e-79
"ENSG00000130939.18"	-1.40669328412606	6.90178312982614	1.78686305771849e-80	5.9288231165907e-79
"ENSG00000143036.16"	-3.22295221702512	2.1351382839404	2.79787358817513e-80	9.25360819114716e-79
"ENSG00000172081.13"	2.21986276073813	5.48306881798741	2.89628453487614e-80	9.54848565986802e-79
"ENSG00000144824.20"	1.65544916354602	8.64617415245211	2.93375994395999e-80	9.64123212156789e-79
"ENSG00000145817.16"	1.24607905663276	6.34692636290775	4.24802410038426e-80	1.3915987521227e-78
"ENSG00000078070.12"	-2.33108230867969	4.52235924528202	6.28529174325411e-80	2.05246599679238e-78
"ENSG00000149476.15"	-2.50955612785652	4.40848920472582	8.91840145858894e-80	2.90312254420124e-78
"ENSG00000132640.14"	-2.6651809127137	5.81469898326303	8.9551291351849e-80	2.90591124358406e-78
"ENSG00000151012.13"	-3.91013545396988	4.30621443545517	1.25532844266443e-79	4.06073172409224e-78
"ENSG00000171067.10"	1.71809568363108	5.01872968511986	1.57553361231756e-79	5.08060354547027e-78
"ENSG00000196083.9"	4.37603620796983	9.08118371991764	2.57751653267908e-79	8.28579224321353e-78
"ENSG00000196470.11"	-2.36528308056981	6.95506700371879	3.06698495265338e-79	9.82863904547524e-78
"ENSG00000168394.10"	4.46880003742346	7.16688617611479	3.3740141013908e-79	1.07790871554959e-77
"ENSG00000150672.16"	-3.38057818311161	2.35928111066743	3.40781889653917e-79	1.0853482467095e-77
"ENSG00000143061.17"	1.74339520246388	8.07822248580985	5.94861282721373e-79	1.88873033120057e-77
"ENSG00000196396.9"	-1.49549099899342	6.58878400470879	7.55790096069845e-79	2.39233067525912e-77
"ENSG00000095139.13"	1.25622259163315	7.67133501339233	8.67155038987674e-79	2.73644429581462e-77
"ENSG00000157985.18"	-2.6348646937785	5.05064761017946	1.15335277558268e-78	3.62849002781635e-77
"ENSG00000122786.19"	1.91551362999876	8.61908016445092	1.31710968215205e-78	4.1310804894003e-77
"ENSG00000196369.10"	2.47096822274432	4.35834129967257	1.3883942828452e-78	4.34146684990291e-77
"ENSG00000144893.12"	-4.291259446394	6.1206603244813	1.53300232306135e-78	4.77916947784596e-77
"ENSG00000089159.16"	2.05048438351324	7.94248441199919	1.81419650226999e-78	5.63876316473615e-77
"ENSG00000053371.12"	-1.50521475701423	5.44409027105353	4.23262560323579e-78	1.31160551350721e-76
"ENSG00000158528.11"	-3.26440843805226	5.49202474050753	4.27254825919034e-78	1.32001273911931e-76
"ENSG00000139636.15"	1.60628967003532	5.56777463135053	4.76968345368473e-78	1.46920488234545e-76
"ENSG00000146535.13"	-1.6341318349737	7.21498200874275	5.41053524382875e-78	1.66164622562705e-76
"ENSG00000099954.18"	-2.90112420371954	5.39489098423423	6.93165547903349e-78	2.12248524890643e-76
"ENSG00000143067.4"	-1.76029241990536	5.74994601200553	8.86013246245888e-78	2.70496174201518e-76
"ENSG00000164291.16"	2.74473299234034	5.21077993872191	1.03814891981105e-77	3.16007631372574e-76
"ENSG00000135269.17"	2.4934856392635	6.99702228904554	1.11868574630516e-77	3.39521124003615e-76
"ENSG00000173369.15"	7.7836523044208	2.54878559500982	1.17439501660153e-77	3.55383641534054e-76
"ENSG00000149809.14"	-2.65904264259098	3.29396690690718	1.27339689701218e-77	3.84215864920137e-76
"ENSG00000235609.7"	3.57897618704901	4.38271821826949	1.60348943610142e-77	4.82402550761823e-76
"ENSG00000122417.15"	2.70014701419397	4.87676641522342	1.63470960454033e-77	4.9036536073406e-76
"ENSG00000180448.10"	3.22200623860153	7.00113852658713	3.15485014249258e-77	9.43620249866115e-76
"ENSG00000187498.14"	4.49016591046359	12.6100906854952	3.63727426073316e-77	1.08476974267357e-75
"ENSG00000135218.17"	5.33226279960784	4.48788539211597	6.38583399410106e-77	1.89900348660314e-75
"ENSG00000162496.8"	2.09567417061005	6.02931714878575	7.45572006236047e-77	2.21079239435338e-75
"ENSG00000162591.15"	5.03579187438231	4.58232378846463	7.68849400394939e-77	2.27328279732819e-75
"ENSG00000137267.5"	4.58289592660006	5.2892077514036	8.48913843885343e-77	2.50284055858653e-75
"ENSG00000126353.3"	-5.91461573687049	6.27466315608726	1.09767365482315e-76	3.22703545416527e-75
"ENSG00000162688.16"	-2.12089219020255	7.30441046894986	1.17478906811177e-76	3.44393420279699e-75
"ENSG00000169826.7"	2.66099761604079	4.3636288560948	1.18674595209109e-76	3.46913073077281e-75
"ENSG00000138172.10"	3.20877187456873	5.33063654057709	1.36231806910028e-76	3.97111868786604e-75
"ENSG00000135631.16"	2.01221350572826	5.91133608215052	1.49035313497609e-76	4.33209971825866e-75
"ENSG00000111711.9"	1.45714878855642	6.00459875958932	2.46546882916505e-76	7.14639686745902e-75
"ENSG00000008086.11"	-2.47856837003786	6.3562728861583	4.54905063362462e-76	1.31489225457626e-74
"ENSG00000198270.12"	-2.34316503572884	3.76507288469653	5.44611888220499e-76	1.56979052361657e-74
"ENSG00000134504.12"	-2.70908287559796	4.01795158947295	8.19528725856327e-76	2.35563145462714e-74
"ENSG00000184261.4"	6.61731202392524	4.24336273821711	9.77973416890162e-76	2.80325213580266e-74
"ENSG00000066827.15"	-1.87326667886342	8.26318338920898	1.88812120796185e-75	5.39709771328485e-74
"ENSG00000070190.12"	5.48396130164039	4.95120998674552	1.95301707749901e-75	5.56717768583212e-74
"ENSG00000130560.8"	-1.88124652171445	5.53230877112983	2.10406572380943e-75	5.98122705344063e-74
"ENSG00000105325.13"	-1.73177871072344	5.84888507462401	2.91389528192072e-75	8.26057291597251e-74
"ENSG00000070476.14"	-1.38283742693675	5.23458975002768	4.06038924194533e-75	1.14792209829134e-73
"ENSG00000120217.13"	2.04065386246138	6.6634373928899	5.0425890185058e-75	1.4217069967749e-73
"ENSG00000157227.12"	2.36523759354331	10.4358877854125	5.93735409167462e-75	1.66941571858285e-73
"ENSG00000083444.16"	3.00183107953052	8.57772647575251	5.97510848804331e-75	1.67546588282932e-73
"ENSG00000164603.11"	2.1530865622704	6.06460008156077	7.34471580533842e-75	2.05393285624084e-73
"ENSG00000110660.14"	3.07758623736956	5.06432844814416	8.57568449890502e-75	2.39168887416759e-73
"ENSG00000121578.12"	1.67654450135965	6.69917057208966	9.03364931139694e-75	2.51262068043949e-73
"ENSG00000141985.9"	1.46821136993229	6.99224308482669	9.36846187363743e-75	2.5987408084426e-73
"ENSG00000103546.18"	5.20472690455441	6.21936294680715	1.14618434539689e-74	3.17090516357923e-73
"ENSG00000171943.11"	2.08962709612679	4.73481065889095	1.1760177776055e-74	3.24473995912062e-73
"ENSG00000175048.16"	-2.62252153890394	3.57518109294308	1.36330820223942e-74	3.75146062370894e-73
"ENSG00000205423.11"	1.47144451908644	4.85969426747474	1.46431186304332e-74	4.01867928583618e-73
"ENSG00000159579.13"	1.16851442155126	5.97802672692535	1.62290539593615e-74	4.44211161290853e-73
"ENSG00000089057.14"	2.48646311516279	6.30805016101644	1.93014416758794e-74	5.26908932945502e-73
"ENSG00000136156.12"	3.59315346532313	10.3999889120375	2.14963022213507e-74	5.85277948871024e-73
"ENSG00000180611.6"	-2.30187979108979	5.90299469692853	2.20308883623908e-74	5.98254571082923e-73
"ENSG00000111261.13"	-1.95778603335521	3.92279580212641	2.287623012868e-74	6.19579576634773e-73
"ENSG00000156011.16"	-2.62802366858372	4.58243840184189	2.31627128378879e-74	6.2569642349258e-73
"ENSG00000135801.9"	1.64945612309657	6.97918992838016	2.43649148889812e-74	6.56453150755604e-73
"ENSG00000141429.13"	2.40986431506255	8.2942098677888	2.61712754925353e-74	7.03284874498624e-73
"ENSG00000088812.17"	1.29734378374202	6.78368280897029	2.77719580553157e-74	7.44360610838448e-73
"ENSG00000088305.18"	-2.47286065638118	5.47104617196023	3.35894249859799e-74	8.97951493342815e-73
"ENSG00000126804.13"	1.66238304014876	5.96696551895125	3.89176916921892e-74	1.03770454928088e-72
"ENSG00000166140.17"	-2.0576601319031	5.10964244410317	3.96575201803538e-74	1.05470605861101e-72
"ENSG00000100320.22"	1.54848244177196	8.17595808324954	4.77588429446828e-74	1.26689845847347e-72
"ENSG00000141298.17"	2.60850123849257	6.49927519434439	5.67114474919441e-74	1.50052673504967e-72
"ENSG00000166689.15"	-3.4590563824419	5.59603132424727	7.10446256338993e-74	1.8749603373816e-72
"ENSG00000069966.18"	1.94343887331985	4.27112623296873	9.98102697373879e-74	2.62740350362272e-72
"ENSG00000188313.12"	1.98636021388652	6.22225757632901	1.02403275804653e-73	2.68880255223464e-72
"ENSG00000171928.13"	1.60419599197863	5.81505133489025	1.04278797457691e-73	2.73109875879674e-72
"ENSG00000136379.11"	2.50794093435513	3.62644915279443	1.51387423563212e-73	3.95485271835135e-72
"ENSG00000167535.7"	2.80398241140427	3.62970517034476	1.64434534364327e-73	4.28484838410478e-72
"ENSG00000142634.12"	2.17430512785775	6.63723484334461	1.760632300125e-73	4.57631352770527e-72
"ENSG00000162402.13"	1.38920313950797	6.90918306038787	1.86725388772126e-73	4.84125448929539e-72
"ENSG00000183723.12"	2.71682505991399	7.54769189926965	2.19126320655584e-73	5.66707895449867e-72
"ENSG00000198324.13"	2.43943333041388	3.76968566885611	2.88403891292851e-73	7.44009938562733e-72
"ENSG00000108379.9"	-3.80309935041124	2.06785631055762	3.03886053965956e-73	7.81464763667866e-72
"ENSG00000100644.16"	1.57624846074088	7.71754356598878	3.04437285584342e-73	7.81464763667866e-72
"ENSG00000173598.13"	-3.12819584373174	7.16449821122128	3.12946277172654e-73	8.01313308720748e-72
"ENSG00000148925.10"	1.46124537724956	5.97157659789707	3.56950114831783e-73	9.11724810630982e-72
"ENSG00000034510.5"	1.85810773049022	9.89691102565043	4.219038524523e-73	1.07496934653217e-71
"ENSG00000178922.16"	2.96515524876405	5.25162934895358	4.48706490249558e-73	1.14044390957763e-71
"ENSG00000138613.13"	1.89115767937207	5.07458375124178	5.44742381956552e-73	1.38112939543235e-71
"ENSG00000131018.22"	4.98506388699614	7.16694567521503	5.67731711751039e-73	1.43588812097034e-71
"ENSG00000089327.14"	3.94953581003214	5.94386941851717	7.13411614159002e-73	1.79992529254443e-71
"ENSG00000149257.13"	2.21327767821723	8.54843034638826	7.75287772164535e-73	1.95126695633313e-71
"ENSG00000137270.10"	2.94646226397719	9.52909178252676	8.35909598968583e-73	2.09872290797003e-71
"ENSG00000159423.16"	-3.35813639142937	5.25518968606734	8.58619995000172e-73	2.15050964281718e-71
"ENSG00000235162.8"	3.71483600949457	6.73278291791858	9.00834941998223e-73	2.25077863595149e-71
"ENSG00000196576.14"	4.55162861010751	8.12019874003111	1.16601392011527e-72	2.90630377818102e-71
"ENSG00000115756.12"	3.58679137491145	5.56340693494121	1.22372360860541e-72	3.04279612462632e-71
"ENSG00000074590.13"	4.45737453792742	5.4851229486743	1.85174260995805e-72	4.59330095965315e-71
"ENSG00000170525.19"	3.2239122342267	5.53037066815707	3.51525426493297e-72	8.69877907909912e-71
"ENSG00000169857.7"	1.72572501095771	4.61934550138533	4.40062579369405e-72	1.08636501351983e-70
"ENSG00000178695.5"	4.63172524176778	8.43725145057887	5.60884592844237e-72	1.38132890538417e-70
"ENSG00000155111.14"	2.16021935331605	5.7277707440741	6.5809035261267e-72	1.61686532109765e-70
"ENSG00000170545.16"	-2.92626949215866	6.54814261770184	7.31462024406169e-72	1.79286380756467e-70
"ENSG00000025708.13"	3.82872549064663	5.98042405925445	9.33683819473289e-72	2.28310031591111e-70
"ENSG00000169891.17"	5.9843153524767	6.22743391878697	1.74347721513415e-71	4.25317763190764e-70
"ENSG00000027847.13"	1.89131140935531	5.63128584931379	1.75551074341563e-71	4.27243286823252e-70
"ENSG00000101680.14"	-3.72403715092093	6.77482809617161	2.05667778033488e-71	4.9936136506531e-70
"ENSG00000059378.12"	2.02496121764487	4.98258328090813	2.81211246682338e-71	6.81178134862686e-70
"ENSG00000145990.10"	4.92347137135629	6.35560253005278	3.63126076722512e-71	8.77540511873443e-70
"ENSG00000157184.6"	-1.50464428875338	5.83684853051541	3.7037629991479e-71	8.92970336173065e-70
"ENSG00000164120.13"	5.99906659435643	9.90676528532775	4.37574976273207e-71	1.05252591612196e-69
"ENSG00000133401.15"	-1.96947506268839	6.15629202256653	4.96653980263679e-71	1.19185405170719e-69
"ENSG00000067167.7"	1.23218761388767	8.06507228228238	5.40183897494369e-71	1.29330803671564e-69
"ENSG00000174669.11"	-2.12481063149841	4.67341532934415	5.63067467017851e-71	1.34497527596232e-69
"ENSG00000221869.4"	2.04955814151296	6.62337991053427	6.1040913861538e-71	1.45469097029379e-69
"ENSG00000142798.17"	4.08569206773534	11.1169561532801	6.81998225442178e-71	1.61823363637506e-69
"ENSG00000166681.13"	-1.86278719245906	6.40940311051712	6.82170396184853e-71	1.61823363637506e-69
"ENSG00000187605.15"	2.16513045301098	8.03246999984995	8.8959320193171e-71	2.10543858961773e-69
"ENSG00000116209.11"	1.70377061782741	7.6729493604227	1.31321097487633e-70	3.1009208351828e-69
"ENSG00000137200.12"	-1.3879021570298	6.86973374407433	1.33124968448236e-70	3.13633915392088e-69
"ENSG00000085365.17"	1.68819919569678	5.82225764198328	2.16571556724907e-70	5.09066490625128e-69
"ENSG00000196511.14"	-2.22951325576397	5.1602485575349	2.20120840247599e-70	5.16233397844313e-69
"ENSG00000117676.13"	2.7526053915912	5.44086144745359	3.31891019846918e-70	7.76594882947926e-69
"ENSG00000187266.13"	2.77110199823916	3.67545811132473	3.42915899668998e-70	8.00576734996468e-69
"ENSG00000126602.10"	-2.08300697143818	6.34166603136844	3.66030801005097e-70	8.52612152499231e-69
"ENSG00000148737.16"	2.48445698392255	6.69314229497374	4.97364554310049e-70	1.15592451259581e-68
"ENSG00000278928.1"	5.38818878408915	2.90549357522888	5.54892030552014e-70	1.28672603668904e-68
"ENSG00000123472.12"	-1.53379618201461	5.35917583807805	8.15816423519032e-70	1.88753580141096e-68
"ENSG00000154447.14"	1.51782737796065	6.19338354522074	9.66925957250681e-70	2.23214965388586e-68
"ENSG00000164007.10"	3.2706590219064	7.54590628666838	9.9287729184599e-70	2.2869421371783e-68
"ENSG00000155096.13"	-1.55484424250864	8.6943553074571	1.04866927867859e-69	2.41007088790298e-68
"ENSG00000006459.10"	-1.88977182662882	5.71085223547592	1.4866584735505e-69	3.40907306412613e-68
"ENSG00000159884.11"	2.61172645734213	2.8333605324254	1.50494612745679e-69	3.44335678253361e-68
"ENSG00000130303.12"	4.13453008597333	4.17174666129473	1.61329918821388e-69	3.68310493875642e-68
"ENSG00000110057.7"	2.33383930838206	4.62415737824755	1.65491234188777e-69	3.76351649142734e-68
"ENSG00000203857.9"	2.16137805790718	7.88508076689666	1.65581595804634e-69	3.76351649142734e-68
"ENSG00000184840.11"	1.52294208012698	7.34114917986076	1.9391144617988e-69	4.39774112775863e-68
"ENSG00000141441.15"	-2.67457691666496	5.45408136677246	1.94678296390004e-69	4.40545030800099e-68
"ENSG00000102743.14"	3.47163425685711	6.21825846489514	2.03828949159398e-69	4.60243091110685e-68
"ENSG00000138814.16"	1.64423488481935	6.84366442189812	2.07466803170242e-69	4.67434485134001e-68
"ENSG00000143333.6"	3.10872900610461	6.43563154127974	2.45144798792611e-69	5.51121825433759e-68
"ENSG00000088298.12"	2.02128469021697	6.73712468770738	4.02855827763113e-69	9.03710714497296e-68
"ENSG00000073712.14"	1.95537491354065	8.42881864060019	4.0617768362742e-69	9.09186012440638e-68
"ENSG00000130600.17"	2.49549556999682	12.8349482992866	4.33508784786603e-69	9.68263452427046e-68
